GO.ID,Term,Annotated,Significant,Expected,raw.p.value,ontology,p_bon,uniform_log,p_log,rank,label,upper,lower,dataset
GO:0004396,hexokinase activity,3,0,0.04,1,MF,1,0.11088087893679852,-0,15934,,0.11411539088605452,0.10771329585326936,SRR6998058_v2
GO:0004397,histidine ammonia-lyase activity,1,0,0.01,1,MF,1,0.11085362310134947,-0,15935,,0.11408768846161432,0.10768648498659127,SRR6998058_v2
GO:0004398,histidine decarboxylase activity,1,0,0.01,1,MF,1,0.11082636897633873,-0,15936,,0.114059987741577,0.10765967583659011,SRR6998058_v2
GO:0004407,histone deacetylase activity,28,0,0.42,1,MF,1,0.11079911656155168,-0,15937,,0.1140322887257149,0.10763286840306444,SRR6998058_v2
GO:0004408,holocytochrome-c synthase activity,1,0,0.01,1,MF,1,0.11077186585677379,-0,15938,,0.11400459141380029,0.10760606268581277,SRR6998058_v2
GO:0004415,hyalurononglucosaminidase activity,4,0,0.06,1,MF,1,0.11074461686179035,-0,15939,,0.11397689580560533,0.10757925868463351,SRR6998058_v2
GO:0004416,hydroxyacylglutathione hydrolase activit...,3,0,0.04,1,MF,1,0.11071736957638695,-0,15940,,0.11394920190090242,0.1075524563993252,SRR6998058_v2
GO:0004418,hydroxymethylbilane synthase activity,1,0,0.01,1,MF,1,0.11069012400034892,-0,15941,,0.11392150969946395,0.10752565582968653,SRR6998058_v2
GO:0004419,hydroxymethylglutaryl-CoA lyase activity,1,0,0.01,1,MF,1,0.1106628801334619,-0,15942,,0.11389381920106223,0.10749885697551609,SRR6998058_v2
GO:0004420,hydroxymethylglutaryl-CoA reductase (NAD...,1,0,0.01,1,MF,1,0.1106356379755115,-0,15943,,0.1138661304054698,0.10747205983661257,SRR6998058_v2
GO:0004421,hydroxymethylglutaryl-CoA synthase activ...,1,0,0.01,1,MF,1,0.11060839752628325,-0,15944,,0.11383844331245901,0.10744526441277466,SRR6998058_v2
GO:0004422,hypoxanthine phosphoribosyltransferase a...,1,0,0.01,1,MF,1,0.11058115878556293,-0,15945,,0.11381075792180244,0.1074184707038013,SRR6998058_v2
GO:0004423,iduronate-2-sulfatase activity,1,0,0.01,1,MF,1,0.1105539217531361,-0,15946,,0.11378307423327264,0.10739167870949107,SRR6998058_v2
GO:0004427,inorganic diphosphatase activity,4,0,0.06,1,MF,1,0.11052668642878855,-0,15947,,0.1137553922466421,0.10736488842964306,SRR6998058_v2
GO:0004430,1-phosphatidylinositol 4-kinase activity,4,0,0.06,1,MF,1,0.11049945281230614,-0,15948,,0.11372771196168353,0.10733809986405603,SRR6998058_v2
GO:0004438,phosphatidylinositol-3-phosphatase activ...,11,0,0.16,1,MF,1,0.11047222090347457,-0,15949,,0.11370003337816949,0.10731131301252902,SRR6998058_v2
GO:0004439,"phosphatidylinositol-4,5-bisphosphate 5-...",7,0,0.1,1,MF,1,0.11044499070207975,-0,15950,,0.11367235649587268,0.10728452787486106,SRR6998058_v2
GO:0004441,"inositol-1,4-bisphosphate 1-phosphatase ...",2,0,0.03,1,MF,1,0.11041776220790765,-0,15951,,0.11364468131456586,0.10725774445085112,SRR6998058_v2
GO:0004445,inositol-polyphosphate 5-phosphatase act...,9,0,0.13,1,MF,1,0.1103905354207441,-0,15952,,0.11361700783402177,0.10723096274029832,SRR6998058_v2
GO:0004446,inositol-hexakisphosphate phosphatase ac...,1,0,0.01,1,MF,1,0.11036331034037518,-0,15953,,0.11358933605401315,0.10720418274300178,SRR6998058_v2
GO:0004448,isocitrate dehydrogenase activity,5,0,0.07,1,MF,1,0.11033608696658681,-0,15954,,0.11356166597431286,0.1071774044587608,SRR6998058_v2
GO:0004449,isocitrate dehydrogenase (NAD+) activity,3,0,0.04,1,MF,1,0.11030886529916512,-0,15955,,0.1135339975946937,0.10715062788737444,SRR6998058_v2
GO:0004450,isocitrate dehydrogenase (NADP+) activit...,2,0,0.03,1,MF,1,0.11028164533789625,-0,15956,,0.11350633091492864,0.1071238530286421,SRR6998058_v2
GO:0004452,isopentenyl-diphosphate delta-isomerase ...,2,0,0.03,1,MF,1,0.11025442708256622,-0,15957,,0.11347866593479054,0.107097079882363,SRR6998058_v2
GO:0004454,ketohexokinase activity,1,0,0.01,1,MF,1,0.1102272105329613,-0,15958,,0.11345100265405242,0.10707030844833665,SRR6998058_v2
GO:0004457,lactate dehydrogenase activity,3,0,0.04,1,MF,1,0.11019999568886775,-0,15959,,0.11342334107248728,0.1070435387263623,SRR6998058_v2
GO:0004458,D-lactate dehydrogenase (cytochrome) act...,1,0,0.01,1,MF,1,0.11017278255007174,-0,15960,,0.11339568118986813,0.10701677071623947,SRR6998058_v2
GO:0004459,L-lactate dehydrogenase activity,2,0,0.03,1,MF,1,0.11014557111635966,-0,15961,,0.1133680230059681,0.1069900044177677,SRR6998058_v2
GO:0004462,lactoylglutathione lyase activity,1,0,0.01,1,MF,1,0.11011836138751775,-0,15962,,0.11334036652056015,0.10696323983074647,SRR6998058_v2
GO:0004463,leukotriene-A4 hydrolase activity,1,0,0.01,1,MF,1,0.11009115336333247,-0,15963,,0.11331271173341757,0.10693647695497539,SRR6998058_v2
GO:0004464,leukotriene-C4 synthase activity,4,0,0.06,1,MF,1,0.11006394704359027,-0,15964,,0.1132850586443134,0.10690971579025414,SRR6998058_v2
GO:0004465,lipoprotein lipase activity,2,0,0.03,1,MF,1,0.11003674242807751,-0,15965,,0.113257407253021,0.10688295633638234,SRR6998058_v2
GO:0004466,long-chain-acyl-CoA dehydrogenase activi...,4,0,0.06,1,MF,1,0.11000953951658081,-0,15966,,0.11322975755931353,0.10685619859315967,SRR6998058_v2
GO:0004467,long-chain fatty acid-CoA ligase activit...,8,0,0.12,1,MF,1,0.10998233830888661,-0,15967,,0.11320210956296428,0.10682944256038601,SRR6998058_v2
GO:0004468,"lysine N-acetyltransferase activity, act...",5,0,0.07,1,MF,1,0.10995513880478155,-0,15968,,0.11317446326374657,0.10680268823786113,SRR6998058_v2
GO:0004470,malic enzyme activity,1,0,0.01,1,MF,1,0.10992794100405232,-0,15969,,0.11314681866143377,0.10677593562538486,SRR6998058_v2
GO:0004471,malate dehydrogenase (decarboxylating) (...,1,0,0.01,1,MF,1,0.10990074490648542,-0,15970,,0.11311917575579922,0.1067491847227572,SRR6998058_v2
GO:0004473,malate dehydrogenase (decarboxylating) (...,1,0,0.01,1,MF,1,0.10987355051186766,-0,15971,,0.1130915345466164,0.10672243552977789,SRR6998058_v2
GO:0004474,malate synthase activity,1,0,0.01,1,MF,1,0.10984635781998585,-0,15972,,0.11306389503365874,0.10669568804624714,SRR6998058_v2
GO:0004475,mannose-1-phosphate guanylyltransferase ...,1,0,0.01,1,MF,1,0.10981916683062663,-0,15973,,0.11303625721669974,0.10666894227196493,SRR6998058_v2
GO:0004476,mannose-6-phosphate isomerase activity,1,0,0.01,1,MF,1,0.10979197754357695,-0,15974,,0.11300862109551295,0.10664219820673129,SRR6998058_v2
GO:0004477,methenyltetrahydrofolate cyclohydrolase ...,3,0,0.04,1,MF,1,0.10976478995862356,-0,15975,,0.1129809866698719,0.10661545585034636,SRR6998058_v2
GO:0004478,methionine adenosyltransferase activity,1,0,0.01,1,MF,1,0.10973760407555341,-0,15976,,0.11295335393955018,0.10658871520261036,SRR6998058_v2
GO:0004479,methionyl-tRNA formyltransferase activit...,1,0,0.01,1,MF,1,0.10971041989415356,-0,15977,,0.11292572290432143,0.10656197626332341,SRR6998058_v2
GO:0004482,mRNA (guanine-N7-)-methyltransferase act...,2,0,0.03,1,MF,1,0.1096832374142108,-0,15978,,0.11289809356395933,0.10653523903228596,SRR6998058_v2
GO:0004483,mRNA (nucleoside-2'-O-)-methyltransferas...,2,0,0.03,1,MF,1,0.10965605663551226,-0,15979,,0.11287046591823763,0.1065085035092981,SRR6998058_v2
GO:0004484,mRNA guanylyltransferase activity,1,0,0.01,1,MF,1,0.10962887755784505,-0,15980,,0.11284283996693002,0.10648176969416036,SRR6998058_v2
GO:0004485,methylcrotonoyl-CoA carboxylase activity,2,0,0.03,1,MF,1,0.10960170018099613,-0,15981,,0.11281521570981025,0.10645503758667298,SRR6998058_v2
GO:0004486,methylenetetrahydrofolate dehydrogenase ...,1,0,0.01,1,MF,1,0.10957452450475284,-0,15982,,0.11278759314665224,0.10642830718663654,SRR6998058_v2
GO:0004487,methylenetetrahydrofolate dehydrogenase ...,3,0,0.04,1,MF,1,0.10954735052890216,-0,15983,,0.11275997227722968,0.10640157849385144,SRR6998058_v2
GO:0004488,methylenetetrahydrofolate dehydrogenase ...,4,0,0.06,1,MF,1,0.10952017825323142,-0,15984,,0.11273235310131653,0.10637485150811826,SRR6998058_v2
GO:0004489,methylenetetrahydrofolate reductase (NAD...,1,0,0.01,1,MF,1,0.10949300767752795,-0,15985,,0.11270473561868669,0.10634812622923752,SRR6998058_v2
GO:0004490,methylglutaconyl-CoA hydratase activity,1,0,0.01,1,MF,1,0.10946583880157892,-0,15986,,0.11267711982911419,0.10632140265700986,SRR6998058_v2
GO:0004491,methylmalonate-semialdehyde dehydrogenas...,1,0,0.01,1,MF,1,0.10943867162517175,-0,15987,,0.11264950573237291,0.10629468079123604,SRR6998058_v2
GO:0004493,methylmalonyl-CoA epimerase activity,1,0,0.01,1,MF,1,0.10941150614809386,-0,15988,,0.11262189332823686,0.10626796063171665,SRR6998058_v2
GO:0004494,methylmalonyl-CoA mutase activity,1,0,0.01,1,MF,1,0.10938434237013257,-0,15989,,0.1125942826164802,0.10624124217825247,SRR6998058_v2
GO:0004495,mevaldate reductase activity,1,0,0.01,1,MF,1,0.10935718029107545,-0,15990,,0.11256667359687697,0.10621452543064441,SRR6998058_v2
GO:0004496,mevalonate kinase activity,1,0,0.01,1,MF,1,0.10933001991070988,-0,15991,,0.11253906626920122,0.10618781038869318,SRR6998058_v2
GO:0004497,monooxygenase activity,37,0,0.55,1,MF,1,0.10930286122882352,-0,15992,,0.11251146063322724,0.10616109705219968,SRR6998058_v2
GO:0004499,"N,N-dimethylaniline monooxygenase activi...",2,0,0.03,1,MF,1,0.10927570424520393,-0,15993,,0.11248385668872918,0.10613438542096491,SRR6998058_v2
GO:0004502,kynurenine 3-monooxygenase activity,1,0,0.01,1,MF,1,0.10924854895963869,-0,15994,,0.11245625443548117,0.10610767549478986,SRR6998058_v2
GO:0004504,peptidylglycine monooxygenase activity,1,0,0.01,1,MF,1,0.10922139537191554,-0,15995,,0.11242865387325761,0.10608096727347548,SRR6998058_v2
GO:0004505,phenylalanine 4-monooxygenase activity,1,0,0.01,1,MF,1,0.10919424348182206,-0,15996,,0.11240105500183271,0.10605426075682292,SRR6998058_v2
GO:0004506,squalene monooxygenase activity,1,0,0.01,1,MF,1,0.10916709328914609,-0,15997,,0.11237345782098088,0.10602755594463324,SRR6998058_v2
GO:0004509,steroid 21-monooxygenase activity,1,0,0.01,1,MF,1,0.1091399447936754,-0,15998,,0.11234586233047639,0.1060008528367076,SRR6998058_v2
GO:0004512,inositol-3-phosphate synthase activity,1,0,0.01,1,MF,1,0.10911279799519778,-0,15999,,0.11231826853009372,0.10597415143284722,SRR6998058_v2
GO:0004514,nicotinate-nucleotide diphosphorylase (c...,2,0,0.03,1,MF,1,0.10908565289350113,-0,16000,,0.11229067641960729,0.10594745173285337,SRR6998058_v2
GO:0004515,nicotinate-nucleotide adenylyltransferas...,2,0,0.03,1,MF,1,0.10905850948837337,-0,16001,,0.11226308599879158,0.10592075373652732,SRR6998058_v2
GO:0004516,nicotinate phosphoribosyltransferase act...,1,0,0.01,1,MF,1,0.10903136777960237,-0,16002,,0.11223549726742112,0.10589405744367032,SRR6998058_v2
GO:0004517,nitric-oxide synthase activity,2,0,0.03,1,MF,1,0.1090042277669762,-0,16003,,0.11220791022527035,0.10586736285408395,SRR6998058_v2
GO:0004521,endoribonuclease activity,51,0,0.76,1,MF,1,0.10897708945028275,-0,16004,,0.11218032487211396,0.10584066996756948,SRR6998058_v2
GO:0004523,RNA-DNA hybrid ribonuclease activity,4,0,0.06,1,MF,1,0.10894995282931019,-0,16005,,0.11215274120772654,0.10581397878392847,SRR6998058_v2
GO:0004525,ribonuclease III activity,4,0,0.06,1,MF,1,0.10892281790384666,-0,16006,,0.11212515923188275,0.10578728930296233,SRR6998058_v2
GO:0004526,ribonuclease P activity,10,0,0.15,1,MF,1,0.10889568467368017,-0,16007,,0.11209757894435717,0.10576060152447271,SRR6998058_v2
GO:0004528,phosphodiesterase I activity,6,0,0.09,1,MF,1,0.10886855313859894,-0,16008,,0.11207000034492465,0.10573391544826123,SRR6998058_v2
GO:0004531,deoxyribonuclease II activity,1,0,0.01,1,MF,1,0.10884142329839133,-0,16009,,0.11204242343335986,0.10570723107412952,SRR6998058_v2
GO:0004534,5'-3' exoribonuclease activity,3,0,0.04,1,MF,1,0.10881429515284538,-0,16010,,0.11201484820943759,0.10568054840187927,SRR6998058_v2
GO:0004549,tRNA-specific ribonuclease activity,15,0,0.22,1,MF,1,0.10878716870174958,-0,16011,,0.11198727467293268,0.10565386743131219,SRR6998058_v2
GO:0004550,nucleoside diphosphate kinase activity,15,0,0.22,1,MF,1,0.10876004394489212,-0,16012,,0.11195970282362001,0.10562718816223006,SRR6998058_v2
GO:0004551,nucleotide diphosphatase activity,13,0,0.19,1,MF,1,0.10873292088206145,-0,16013,,0.11193213266127443,0.10560051059443477,SRR6998058_v2
GO:0004553,"hydrolase activity, hydrolyzing O-glycos...",59,0,0.88,1,MF,1,0.10870579951304604,-0,16014,,0.11190456418567095,0.1055738347277282,SRR6998058_v2
GO:0004557,alpha-galactosidase activity,2,0,0.03,1,MF,1,0.10867867983763423,-0,16015,,0.11187699739658434,0.10554716056191216,SRR6998058_v2
GO:0004558,"alpha-1,4-glucosidase activity",2,0,0.03,1,MF,1,0.10865156185561463,-0,16016,,0.11184943229378978,0.10552048809678877,SRR6998058_v2
GO:0004559,alpha-mannosidase activity,13,0,0.19,1,MF,1,0.10862444556677568,-0,16017,,0.1118218688770622,0.10549381733215987,SRR6998058_v2
GO:0004560,alpha-L-fucosidase activity,2,0,0.03,1,MF,1,0.108597330970906,-0,16018,,0.11179430714617675,0.10546714826782769,SRR6998058_v2
GO:0004561,alpha-N-acetylglucosaminidase activity,1,0,0.01,1,MF,1,0.10857021806779425,-0,16019,,0.11176674710090838,0.10544048090359423,SRR6998058_v2
GO:0004563,beta-N-acetylhexosaminidase activity,6,0,0.09,1,MF,1,0.10854310685722901,-0,16020,,0.11173918874103239,0.10541381523926165,SRR6998058_v2
GO:0004565,beta-galactosidase activity,3,0,0.04,1,MF,1,0.10851599733899901,-0,16021,,0.1117116320663239,0.10538715127463205,SRR6998058_v2
GO:0004566,beta-glucuronidase activity,1,0,0.01,1,MF,1,0.10848888951289305,-0,16022,,0.11168407707655797,0.10536048900950779,SRR6998058_v2
GO:0004567,beta-mannosidase activity,1,0,0.01,1,MF,1,0.10846178337869977,-0,16023,,0.11165652377151003,0.10533382844369114,SRR6998058_v2
GO:0004568,chitinase activity,3,0,0.04,1,MF,1,0.10843467893620815,-0,16024,,0.11162897215095519,0.10530716957698431,SRR6998058_v2
GO:0004569,"glycoprotein endo-alpha-1,2-mannosidase ...",1,0,0.01,1,MF,1,0.10840757618520686,-0,16025,,0.11160142221466893,0.10528051240918979,SRR6998058_v2
GO:0004571,"mannosyl-oligosaccharide 1,2-alpha-manno...",7,0,0.1,1,MF,1,0.10838047512548489,-0,16026,,0.1115738739624264,0.10525385694010991,SRR6998058_v2
GO:0004572,"mannosyl-oligosaccharide 1,3-1,6-alpha-m...",2,0,0.03,1,MF,1,0.10835337575683122,-0,16027,,0.11154632739400315,0.10522720316954723,SRR6998058_v2
GO:0004573,mannosyl-oligosaccharide glucosidase act...,1,0,0.01,1,MF,1,0.10832627807903472,-0,16028,,0.11151878250917445,0.10520055109730407,SRR6998058_v2
GO:0004576,oligosaccharyl transferase activity,9,0,0.13,1,MF,1,0.10829918209188445,-0,16029,,0.11149123930771579,0.10517390072318314,SRR6998058_v2
GO:0004577,N-acetylglucosaminyldiphosphodolichol N-...,2,0,0.03,1,MF,1,0.10827208779516953,-0,16030,,0.11146369778940264,0.10514725204698694,SRR6998058_v2
GO:0004578,chitobiosyldiphosphodolichol beta-mannos...,1,0,0.01,1,MF,1,0.10824499518867892,-0,16031,,0.11143615795401053,0.10512060506851813,SRR6998058_v2
GO:0004579,dolichyl-diphosphooligosaccharide-protei...,9,0,0.13,1,MF,1,0.10821790427220188,-0,16032,,0.11140861980131501,0.10509395978757942,SRR6998058_v2
GO:0004581,dolichyl-phosphate beta-glucosyltransfer...,1,0,0.01,1,MF,1,0.10819081504552745,-0,16033,,0.1113810833310916,0.10506731620397344,SRR6998058_v2
GO:0004582,dolichyl-phosphate beta-D-mannosyltransf...,3,0,0.04,1,MF,1,0.10816372750844491,-0,16034,,0.11135354854311603,0.1050406743175031,SRR6998058_v2
GO:0004583,dolichyl-phosphate-glucose-glycolipid al...,1,0,0.01,1,MF,1,0.10813664166074355,-0,16035,,0.11132601543716383,0.10501403412797104,SRR6998058_v2
GO:0004584,dolichyl-phosphate-mannose-glycolipid al...,1,0,0.01,1,MF,1,0.10810955750221257,-0,16036,,0.11129848401301079,0.10498739563518028,SRR6998058_v2
GO:0004586,ornithine decarboxylase activity,2,0,0.03,1,MF,1,0.10808247503264133,-0,16037,,0.11127095427043249,0.10496075883893366,SRR6998058_v2
GO:0004587,ornithine-oxo-acid transaminase activity,1,0,0.01,1,MF,1,0.10805539425181927,-0,16038,,0.11124342620920484,0.10493412373903405,SRR6998058_v2
GO:0004588,orotate phosphoribosyltransferase activi...,1,0,0.01,1,MF,1,0.10802831515953568,-0,16039,,0.1112158998291035,0.10490749033528456,SRR6998058_v2
GO:0004590,orotidine-5'-phosphate decarboxylase act...,1,0,0.01,1,MF,1,0.10800123775558011,-0,16040,,0.11118837512990432,0.10488085862748814,SRR6998058_v2
GO:0004591,oxoglutarate dehydrogenase (succinyl-tra...,3,0,0.04,1,MF,1,0.10797416203974193,-0,16041,,0.11116085211138314,0.10485422861544794,SRR6998058_v2
GO:0004594,pantothenate kinase activity,4,0,0.06,1,MF,1,0.10794708801181074,-0,16042,,0.11113333077331596,0.10482760029896698,SRR6998058_v2
GO:0004595,pantetheine-phosphate adenylyltransferas...,1,0,0.01,1,MF,1,0.10792001567157615,-0,16043,,0.11110581111547853,0.10480097367784859,SRR6998058_v2
GO:0004596,peptide alpha-N-acetyltransferase activi...,11,0,0.16,1,MF,1,0.10789294501882765,-0,16044,,0.11107829313764694,0.1047743487518958,SRR6998058_v2
GO:0004597,peptide-aspartate beta-dioxygenase activ...,1,0,0.01,1,MF,1,0.107865876053355,-0,16045,,0.11105077683959713,0.10474772552091198,SRR6998058_v2
GO:0004598,peptidylamidoglycolate lyase activity,1,0,0.01,1,MF,1,0.10783880877494775,-0,16046,,0.11102326222110508,0.10472110398470044,SRR6998058_v2
GO:0004601,peroxidase activity,28,0,0.42,1,MF,1,0.10781174318339572,-0,16047,,0.11099574928194691,0.10469448414306444,SRR6998058_v2
GO:0004602,glutathione peroxidase activity,15,0,0.22,1,MF,1,0.10778467927848867,-0,16048,,0.11096823802189876,0.10466786599580748,SRR6998058_v2
GO:0004605,phosphatidate cytidylyltransferase activ...,3,0,0.04,1,MF,1,0.10775761706001633,-0,16049,,0.11094072844073667,0.10464124954273288,SRR6998058_v2
GO:0004608,phosphatidylethanolamine N-methyltransfe...,1,0,0.01,1,MF,1,0.10773055652776857,-0,16050,,0.11091322053823682,0.10461463478364418,SRR6998058_v2
GO:0004609,phosphatidylserine decarboxylase activit...,2,0,0.03,1,MF,1,0.10770349768153537,-0,16051,,0.11088571431417545,0.10458802171834498,SRR6998058_v2
GO:0004610,phosphoacetylglucosamine mutase activity,1,0,0.01,1,MF,1,0.10767644052110648,-0,16052,,0.11085820976832869,0.10456141034663873,SRR6998058_v2
GO:0004611,phosphoenolpyruvate carboxykinase activi...,1,0,0.01,1,MF,1,0.10764938504627199,-0,16053,,0.11083070690047288,0.10453480066832906,SRR6998058_v2
GO:0004613,phosphoenolpyruvate carboxykinase (GTP) ...,1,0,0.01,1,MF,1,0.1076223312568218,-0,16054,,0.11080320571038434,0.10450819268321968,SRR6998058_v2
GO:0004614,phosphoglucomutase activity,3,0,0.04,1,MF,1,0.10759527915254596,-0,16055,,0.11077570619783937,0.10448158639111425,SRR6998058_v2
GO:0004615,phosphomannomutase activity,2,0,0.03,1,MF,1,0.10756822873323466,-0,16056,,0.11074820836261429,0.10445498179181655,SRR6998058_v2
GO:0004616,phosphogluconate dehydrogenase (decarbox...,1,0,0.01,1,MF,1,0.10754117999867786,-0,16057,,0.11072071220448552,0.10442837888513032,SRR6998058_v2
GO:0004617,phosphoglycerate dehydrogenase activity,1,0,0.01,1,MF,1,0.10751413294866578,-0,16058,,0.11069321772322958,0.10440177767085948,SRR6998058_v2
GO:0004618,phosphoglycerate kinase activity,1,0,0.01,1,MF,1,0.10748708758298867,-0,16059,,0.11066572491862284,0.10437517814880784,SRR6998058_v2
GO:0004619,phosphoglycerate mutase activity,2,0,0.03,1,MF,1,0.10746004390143665,-0,16060,,0.11063823379044185,0.10434858031877936,SRR6998058_v2
GO:0004622,lysophospholipase activity,12,0,0.18,1,MF,1,0.1074330019038001,-0,16061,,0.11061074433846307,0.10432198418057799,SRR6998058_v2
GO:0004623,phospholipase A2 activity,14,0,0.21,1,MF,1,0.10740596158986922,-0,16062,,0.11058325656246316,0.10429538973400779,SRR6998058_v2
GO:0004630,phospholipase D activity,4,0,0.06,1,MF,1,0.10737892295943441,-0,16063,,0.11055577046221869,0.10426879697887272,SRR6998058_v2
GO:0004631,phosphomevalonate kinase activity,1,0,0.01,1,MF,1,0.10735188601228612,-0,16064,,0.1105282860375063,0.10424220591497696,SRR6998058_v2
GO:0004632,phosphopantothenate--cysteine ligase act...,1,0,0.01,1,MF,1,0.10732485074821466,-0,16065,,0.11050080328810272,0.10421561654212468,SRR6998058_v2
GO:0004633,phosphopantothenoylcysteine decarboxylas...,1,0,0.01,1,MF,1,0.10729781716701063,-0,16066,,0.11047332221378448,0.10418902886012002,SRR6998058_v2
GO:0004634,phosphopyruvate hydratase activity,4,0,0.06,1,MF,1,0.10727078526846438,-0,16067,,0.11044584281432845,0.10416244286876718,SRR6998058_v2
GO:0004637,phosphoribosylamine-glycine ligase activ...,2,0,0.03,1,MF,1,0.10724375505236655,-0,16068,,0.11041836508951146,0.10413585856787047,SRR6998058_v2
GO:0004638,phosphoribosylaminoimidazole carboxylase...,1,0,0.01,1,MF,1,0.10721672651850779,-0,16069,,0.11039088903911015,0.10410927595723429,SRR6998058_v2
GO:0004639,phosphoribosylaminoimidazolesuccinocarbo...,1,0,0.01,1,MF,1,0.10718969966667856,-0,16070,,0.11036341466290149,0.10408269503666294,SRR6998058_v2
GO:0004641,phosphoribosylformylglycinamidine cyclo-...,1,0,0.01,1,MF,1,0.10716267449666961,-0,16071,,0.11033594196066233,0.10405611580596089,SRR6998058_v2
